# Number of events: 15000
# Number of events types: 10
# Number of events attributes: 3
# Minimum intermediate seconds: 1
# Maximum intermediate seconds: 10
# Complex Event: 2023-09-20 13:35:49; HIT
# Event attributes: TEMP: {1 - 100}, ID: {1 - 10}, ROOM: {1 - 10}, 
# Used rule: [every((A0 = A -> B0 = B)) where timer:within(60 sec)] where (A0.ROOM = B0.ROOM)

2023-09-20 13:37:42; C; TEMP: 41; ID: 3; ROOM: 5
2023-09-20 22:03:42; A; TEMP: 18; ID: 3; ROOM: 4
2023-09-20 22:03:46; E; TEMP: 65; ID: 2; ROOM: 6
2023-09-20 22:03:52; A; TEMP: 69; ID: 5; ROOM: 5
2023-09-20 22:03:55; E; TEMP: 99; ID: 6; ROOM: 10
2023-09-20 22:03:56; H; TEMP: 4; ID: 7; ROOM: 10
2023-09-20 22:04:02; D; TEMP: 16; ID: 4; ROOM: 4
2023-09-20 22:04:06; I; TEMP: 52; ID: 2; ROOM: 8
2023-09-20 22:04:09; I; TEMP: 80; ID: 9; ROOM: 4
2023-09-20 22:04:14; H; TEMP: 59; ID: 1; ROOM: 9
2023-09-20 22:04:22; B; TEMP: 25; ID: 8; ROOM: 4
2023-09-20 22:04:24; A; TEMP: 77; ID: 9; ROOM: 1
2023-09-20 22:04:32; A; TEMP: 14; ID: 2; ROOM: 10
2023-09-20 22:04:33; B; TEMP: 95; ID: 4; ROOM: 2
2023-09-20 22:04:36; C; TEMP: 37; ID: 5; ROOM: 9
2023-09-20 22:04:40; G; TEMP: 41; ID: 2; ROOM: 9
2023-09-20 22:04:48; C; TEMP: 59; ID: 2; ROOM: 3
2023-09-20 22:04:53; A; TEMP: 6; ID: 2; ROOM: 5
2023-09-20 22:04:58; F; TEMP: 9; ID: 10; ROOM: 5
2023-09-20 22:05:06; H; TEMP: 67; ID: 5; ROOM: 8
2023-09-20 22:05:08; C; TEMP: 99; ID: 1; ROOM: 10
2023-09-20 22:05:11; B; TEMP: 64; ID: 1; ROOM: 5
2023-09-20 22:05:11; HIT
2023-09-20 22:05:15; H; TEMP: 52; ID: 10; ROOM: 9
2023-09-20 22:05:23; E; TEMP: 84; ID: 4; ROOM: 5
2023-09-20 22:05:31; J; TEMP: 56; ID: 1; ROOM: 7
2023-09-20 22:05:36; E; TEMP: 97; ID: 8; ROOM: 1
2023-09-20 22:05:44; F; TEMP: 14; ID: 3; ROOM: 10
2023-09-20 22:05:48; J; TEMP: 45; ID: 5; ROOM: 7
2023-09-20 22:05:51; I; TEMP: 18; ID: 1; ROOM: 10
2023-09-20 22:05:59; A; TEMP: 12; ID: 2; ROOM: 7
2023-09-20 22:06:02; D; TEMP: 12; ID: 7; ROOM: 5
2023-09-20 22:06:08; G; TEMP: 37; ID: 5; ROOM: 6
2023-09-20 22:06:09; D; TEMP: 100; ID: 10; ROOM: 7
2023-09-20 22:06:13; E; TEMP: 67; ID: 5; ROOM: 9
2023-09-20 22:06:19; D; TEMP: 10; ID: 4; ROOM: 8
2023-09-20 22:06:20; B; TEMP: 43; ID: 3; ROOM: 7
2023-09-20 22:06:21; I; TEMP: 95; ID: 8; ROOM: 1
2023-09-20 22:06:27; E; TEMP: 85; ID: 3; ROOM: 9
2023-09-20 22:06:33; G; TEMP: 25; ID: 4; ROOM: 1
2023-09-20 22:06:41; F; TEMP: 85; ID: 4; ROOM: 1
2023-09-20 22:06:48; E; TEMP: 25; ID: 6; ROOM: 9
2023-09-20 22:06:52; A; TEMP: 71; ID: 3; ROOM: 8
2023-09-20 22:07:01; H; TEMP: 8; ID: 10; ROOM: 5
2023-09-20 22:07:02; F; TEMP: 7; ID: 9; ROOM: 1
2023-09-20 22:07:05; A; TEMP: 2; ID: 3; ROOM: 4
2023-09-20 22:07:08; A; TEMP: 98; ID: 3; ROOM: 3
2023-09-20 22:07:11; I; TEMP: 49; ID: 2; ROOM: 7
2023-09-20 22:07:15; J; TEMP: 64; ID: 4; ROOM: 2
2023-09-20 22:07:22; C; TEMP: 8; ID: 7; ROOM: 5
2023-09-20 22:07:23; B; TEMP: 83; ID: 2; ROOM: 8
2023-09-20 22:07:30; G; TEMP: 62; ID: 1; ROOM: 4
2023-09-20 22:07:38; D; TEMP: 100; ID: 7; ROOM: 2
2023-09-20 22:07:42; B; TEMP: 98; ID: 1; ROOM: 4
2023-09-20 22:07:46; C; TEMP: 35; ID: 3; ROOM: 1
2023-09-20 22:07:54; F; TEMP: 95; ID: 10; ROOM: 7
2023-09-20 22:07:58; G; TEMP: 50; ID: 2; ROOM: 8
2023-09-20 22:08:07; I; TEMP: 15; ID: 4; ROOM: 2
2023-09-20 22:08:15; B; TEMP: 11; ID: 4; ROOM: 2
2023-09-20 22:08:19; H; TEMP: 9; ID: 6; ROOM: 7
2023-09-20 22:08:26; C; TEMP: 73; ID: 6; ROOM: 4
2023-09-20 22:08:27; A; TEMP: 53; ID: 7; ROOM: 7
2023-09-20 22:08:32; B; TEMP: 31; ID: 6; ROOM: 7
2023-09-20 22:08:32; HIT
2023-09-20 22:08:41; A; TEMP: 93; ID: 5; ROOM: 9
2023-09-20 22:08:50; B; TEMP: 41; ID: 3; ROOM: 8
2023-09-20 22:08:54; J; TEMP: 14; ID: 5; ROOM: 6
2023-09-20 22:09:00; F; TEMP: 98; ID: 6; ROOM: 5
2023-09-20 22:09:09; H; TEMP: 47; ID: 7; ROOM: 10
2023-09-20 22:09:17; A; TEMP: 21; ID: 8; ROOM: 1
2023-09-20 22:09:22; F; TEMP: 72; ID: 6; ROOM: 4
2023-09-20 22:09:25; F; TEMP: 66; ID: 5; ROOM: 4
2023-09-20 22:09:31; J; TEMP: 62; ID: 3; ROOM: 2
2023-09-20 22:09:38; H; TEMP: 10; ID: 10; ROOM: 10
2023-09-20 22:09:40; H; TEMP: 35; ID: 7; ROOM: 3
2023-09-20 22:09:44; B; TEMP: 11; ID: 9; ROOM: 1
2023-09-20 22:09:44; HIT
2023-09-20 22:09:48; A; TEMP: 90; ID: 9; ROOM: 9
2023-09-20 22:09:53; G; TEMP: 38; ID: 4; ROOM: 1
2023-09-20 22:10:02; H; TEMP: 52; ID: 2; ROOM: 4
2023-09-20 22:10:11; I; TEMP: 14; ID: 4; ROOM: 2
2023-09-20 22:10:16; A; TEMP: 99; ID: 3; ROOM: 9
2023-09-20 22:10:22; G; TEMP: 83; ID: 8; ROOM: 7
2023-09-20 22:10:23; C; TEMP: 84; ID: 9; ROOM: 7
2023-09-20 22:10:24; C; TEMP: 99; ID: 10; ROOM: 8
2023-09-20 22:10:27; J; TEMP: 90; ID: 5; ROOM: 8
2023-09-20 22:10:35; F; TEMP: 61; ID: 10; ROOM: 2
2023-09-20 22:10:43; A; TEMP: 3; ID: 9; ROOM: 3
2023-09-20 22:10:52; B; TEMP: 38; ID: 9; ROOM: 3
2023-09-20 22:11:00; G; TEMP: 35; ID: 4; ROOM: 6
2023-09-20 22:11:04; G; TEMP: 29; ID: 9; ROOM: 5
2023-09-20 22:11:10; D; TEMP: 75; ID: 3; ROOM: 4
2023-09-20 22:11:11; G; TEMP: 91; ID: 6; ROOM: 7
2023-09-20 22:11:12; B; TEMP: 46; ID: 5; ROOM: 8
2023-09-20 22:11:14; D; TEMP: 57; ID: 2; ROOM: 1
2023-09-20 22:11:18; H; TEMP: 48; ID: 10; ROOM: 6
2023-09-20 22:11:26; C; TEMP: 68; ID: 6; ROOM: 10
2023-09-20 22:11:28; G; TEMP: 10; ID: 6; ROOM: 4
2023-09-20 22:11:30; B; TEMP: 37; ID: 5; ROOM: 5
2023-09-20 22:11:36; B; TEMP: 88; ID: 6; ROOM: 1
2023-09-20 22:11:44; A; TEMP: 28; ID: 2; ROOM: 6
2023-09-20 22:11:52; H; TEMP: 74; ID: 5; ROOM: 6
2023-09-20 22:12:01; B; TEMP: 78; ID: 4; ROOM: 6
2023-09-20 22:12:05; A; TEMP: 6; ID: 2; ROOM: 2
2023-09-20 22:12:13; A; TEMP: 46; ID: 7; ROOM: 6
2023-09-20 22:12:19; C; TEMP: 80; ID: 6; ROOM: 3
2023-09-20 22:12:22; C; TEMP: 75; ID: 8; ROOM: 10
2023-09-20 22:12:25; J; TEMP: 96; ID: 4; ROOM: 1
2023-09-20 22:12:31; A; TEMP: 21; ID: 5; ROOM: 4
2023-09-20 22:12:32; J; TEMP: 4; ID: 6; ROOM: 6
2023-09-20 22:12:39; C; TEMP: 93; ID: 10; ROOM: 5
2023-09-20 22:12:45; H; TEMP: 24; ID: 7; ROOM: 7
2023-09-20 22:12:50; C; TEMP: 63; ID: 7; ROOM: 4
2023-09-20 22:12:58; B; TEMP: 34; ID: 3; ROOM: 7
2023-09-20 22:13:00; A; TEMP: 12; ID: 8; ROOM: 2
2023-09-20 22:13:06; F; TEMP: 78; ID: 1; ROOM: 4
2023-09-20 22:13:12; E; TEMP: 27; ID: 3; ROOM: 4
2023-09-20 22:13:13; B; TEMP: 81; ID: 7; ROOM: 2
2023-09-20 22:13:13; HIT
2023-09-20 22:13:16; B; TEMP: 56; ID: 5; ROOM: 4
2023-09-20 22:13:23; H; TEMP: 10; ID: 9; ROOM: 5
2023-09-20 22:13:29; C; TEMP: 59; ID: 5; ROOM: 6
2023-09-20 22:13:37; E; TEMP: 7; ID: 1; ROOM: 9
2023-09-20 22:13:41; G; TEMP: 63; ID: 3; ROOM: 10
2023-09-20 22:13:45; D; TEMP: 40; ID: 1; ROOM: 2
2023-09-20 22:13:46; B; TEMP: 60; ID: 6; ROOM: 6
2023-09-20 22:13:55; A; TEMP: 24; ID: 2; ROOM: 5
2023-09-20 22:13:56; J; TEMP: 12; ID: 10; ROOM: 2
2023-09-20 22:13:57; G; TEMP: 87; ID: 5; ROOM: 6
2023-09-20 22:14:00; F; TEMP: 26; ID: 9; ROOM: 1
2023-09-20 22:14:05; E; TEMP: 21; ID: 4; ROOM: 2
2023-09-20 22:14:07; E; TEMP: 44; ID: 7; ROOM: 5
2023-09-20 22:14:09; I; TEMP: 16; ID: 4; ROOM: 5
2023-09-20 22:14:11; H; TEMP: 66; ID: 2; ROOM: 2
2023-09-20 22:14:13; A; TEMP: 78; ID: 9; ROOM: 10
2023-09-20 22:14:19; B; TEMP: 26; ID: 1; ROOM: 10
2023-09-20 22:14:19; HIT
2023-09-20 22:14:20; G; TEMP: 1; ID: 1; ROOM: 3
2023-09-20 22:14:27; E; TEMP: 5; ID: 3; ROOM: 2
2023-09-20 22:14:34; C; TEMP: 31; ID: 7; ROOM: 6
2023-09-20 22:14:35; E; TEMP: 14; ID: 5; ROOM: 4
2023-09-20 22:14:40; H; TEMP: 57; ID: 8; ROOM: 8
2023-09-20 22:14:43; H; TEMP: 80; ID: 5; ROOM: 7
2023-09-20 22:14:51; E; TEMP: 90; ID: 4; ROOM: 3
2023-09-20 22:14:54; A; TEMP: 9; ID: 4; ROOM: 2
2023-09-20 22:14:58; F; TEMP: 47; ID: 6; ROOM: 9
2023-09-20 22:15:06; H; TEMP: 66; ID: 3; ROOM: 4
2023-09-20 22:15:13; I; TEMP: 53; ID: 7; ROOM: 10
2023-09-20 22:15:22; F; TEMP: 88; ID: 8; ROOM: 1
2023-09-20 22:15:23; B; TEMP: 78; ID: 5; ROOM: 2
2023-09-20 22:15:28; D; TEMP: 61; ID: 4; ROOM: 5
2023-09-20 22:15:32; F; TEMP: 39; ID: 10; ROOM: 6
2023-09-20 22:15:36; J; TEMP: 76; ID: 7; ROOM: 8
2023-09-20 22:15:44; H; TEMP: 68; ID: 1; ROOM: 9
2023-09-20 22:15:47; F; TEMP: 15; ID: 1; ROOM: 6
2023-09-20 22:15:49; B; TEMP: 25; ID: 6; ROOM: 7
2023-09-20 22:15:53; B; TEMP: 32; ID: 3; ROOM: 7
2023-09-20 22:15:56; B; TEMP: 100; ID: 2; ROOM: 6
2023-09-20 22:16:03; E; TEMP: 23; ID: 8; ROOM: 9
2023-09-20 22:16:08; A; TEMP: 41; ID: 2; ROOM: 5
2023-09-20 22:16:17; C; TEMP: 35; ID: 3; ROOM: 1
2023-09-20 22:16:22; C; TEMP: 9; ID: 2; ROOM: 2
2023-09-20 22:16:28; I; TEMP: 41; ID: 7; ROOM: 9
2023-09-20 22:16:32; B; TEMP: 48; ID: 5; ROOM: 5
2023-09-20 22:16:39; A; TEMP: 19; ID: 2; ROOM: 8
2023-09-20 22:16:48; I; TEMP: 13; ID: 6; ROOM: 9
2023-09-20 22:16:49; E; TEMP: 16; ID: 3; ROOM: 1
2023-09-20 22:16:51; F; TEMP: 45; ID: 7; ROOM: 1
2023-09-20 22:16:56; B; TEMP: 97; ID: 9; ROOM: 8
2023-09-20 22:16:56; HIT
2023-09-20 22:16:59; H; TEMP: 17; ID: 4; ROOM: 10
2023-09-20 22:17:08; J; TEMP: 67; ID: 3; ROOM: 5
2023-09-20 22:17:10; I; TEMP: 1; ID: 9; ROOM: 1
2023-09-20 22:17:19; B; TEMP: 37; ID: 1; ROOM: 5
2023-09-20 22:17:22; F; TEMP: 35; ID: 9; ROOM: 7
2023-09-20 22:17:27; E; TEMP: 25; ID: 6; ROOM: 5
2023-09-20 22:17:28; D; TEMP: 78; ID: 1; ROOM: 7
2023-09-20 22:17:29; E; TEMP: 58; ID: 8; ROOM: 4
2023-09-20 22:17:33; H; TEMP: 9; ID: 7; ROOM: 1
2023-09-20 22:17:40; F; TEMP: 5; ID: 8; ROOM: 2
2023-09-20 22:17:42; H; TEMP: 30; ID: 1; ROOM: 7
2023-09-20 22:17:43; A; TEMP: 45; ID: 1; ROOM: 9
2023-09-20 22:17:48; B; TEMP: 53; ID: 4; ROOM: 9
2023-09-20 22:17:48; HIT
2023-09-20 22:17:49; H; TEMP: 82; ID: 6; ROOM: 2
2023-09-20 22:17:54; I; TEMP: 40; ID: 5; ROOM: 2
2023-09-20 22:18:01; E; TEMP: 48; ID: 8; ROOM: 5
2023-09-20 22:18:05; B; TEMP: 42; ID: 3; ROOM: 7
2023-09-20 22:18:12; J; TEMP: 80; ID: 4; ROOM: 6
2023-09-20 22:18:14; C; TEMP: 25; ID: 6; ROOM: 1
2023-09-20 22:18:22; F; TEMP: 15; ID: 3; ROOM: 9
2023-09-20 22:18:25; A; TEMP: 76; ID: 8; ROOM: 10
2023-09-20 22:18:34; H; TEMP: 99; ID: 8; ROOM: 9
2023-09-20 22:18:37; F; TEMP: 32; ID: 1; ROOM: 5
2023-09-20 22:18:43; F; TEMP: 17; ID: 4; ROOM: 10
2023-09-20 22:18:45; H; TEMP: 16; ID: 1; ROOM: 5
2023-09-20 22:18:48; H; TEMP: 88; ID: 6; ROOM: 6
2023-09-20 22:18:51; B; TEMP: 41; ID: 10; ROOM: 10
2023-09-20 22:18:59; E; TEMP: 3; ID: 2; ROOM: 4
2023-09-20 22:19:04; J; TEMP: 21; ID: 6; ROOM: 10
2023-09-20 22:19:06; I; TEMP: 26; ID: 4; ROOM: 10
2023-09-20 22:19:12; E; TEMP: 35; ID: 10; ROOM: 9
2023-09-20 22:19:16; J; TEMP: 55; ID: 6; ROOM: 9
2023-09-20 22:19:23; J; TEMP: 31; ID: 2; ROOM: 2
2023-09-20 22:19:30; H; TEMP: 51; ID: 7; ROOM: 5
2023-09-20 22:19:31; F; TEMP: 85; ID: 8; ROOM: 2
2023-09-20 22:19:35; I; TEMP: 89; ID: 1; ROOM: 7
2023-09-20 22:19:37; D; TEMP: 68; ID: 10; ROOM: 9
2023-09-20 22:19:42; I; TEMP: 93; ID: 2; ROOM: 9
2023-09-20 22:19:47; G; TEMP: 81; ID: 10; ROOM: 3
2023-09-20 22:19:48; J; TEMP: 37; ID: 9; ROOM: 5
2023-09-20 22:19:57; A; TEMP: 44; ID: 3; ROOM: 5
2023-09-20 22:20:04; B; TEMP: 67; ID: 8; ROOM: 5
2023-09-20 22:20:04; HIT
2023-09-20 22:20:07; J; TEMP: 64; ID: 9; ROOM: 8
2023-09-20 22:20:14; B; TEMP: 4; ID: 5; ROOM: 1
2023-09-20 22:20:21; A; TEMP: 9; ID: 5; ROOM: 1
2023-09-20 22:20:23; F; TEMP: 66; ID: 3; ROOM: 2
2023-09-20 22:20:29; A; TEMP: 28; ID: 2; ROOM: 10
2023-09-20 22:20:37; G; TEMP: 19; ID: 10; ROOM: 1
2023-09-20 22:20:42; E; TEMP: 52; ID: 4; ROOM: 1
2023-09-20 22:20:48; D; TEMP: 52; ID: 9; ROOM: 4
2023-09-20 22:20:55; A; TEMP: 17; ID: 9; ROOM: 1
2023-09-20 22:21:01; E; TEMP: 51; ID: 4; ROOM: 2
2023-09-20 22:21:04; F; TEMP: 97; ID: 6; ROOM: 6
2023-09-20 22:21:06; E; TEMP: 11; ID: 10; ROOM: 2
2023-09-20 22:21:11; B; TEMP: 79; ID: 5; ROOM: 1
2023-09-20 22:21:20; G; TEMP: 52; ID: 7; ROOM: 10
2023-09-20 22:21:27; H; TEMP: 82; ID: 4; ROOM: 8
2023-09-20 22:21:34; J; TEMP: 75; ID: 8; ROOM: 2
2023-09-20 22:21:37; H; TEMP: 51; ID: 5; ROOM: 9
2023-09-20 22:21:43; A; TEMP: 70; ID: 1; ROOM: 4
2023-09-20 22:21:51; I; TEMP: 95; ID: 4; ROOM: 2
2023-09-20 22:21:54; H; TEMP: 7; ID: 10; ROOM: 9
2023-09-20 22:22:00; F; TEMP: 49; ID: 7; ROOM: 7
2023-09-20 22:22:08; G; TEMP: 25; ID: 8; ROOM: 1
2023-09-20 22:22:09; G; TEMP: 31; ID: 4; ROOM: 7
2023-09-20 22:22:15; E; TEMP: 70; ID: 10; ROOM: 10
2023-09-20 22:22:24; B; TEMP: 78; ID: 8; ROOM: 4
2023-09-20 22:22:30; A; TEMP: 13; ID: 9; ROOM: 3
2023-09-20 22:22:35; F; TEMP: 25; ID: 8; ROOM: 5
2023-09-20 22:22:44; I; TEMP: 30; ID: 10; ROOM: 6
2023-09-20 22:22:51; C; TEMP: 39; ID: 9; ROOM: 1
2023-09-20 22:22:57; D; TEMP: 39; ID: 2; ROOM: 3
2023-09-20 22:23:03; J; TEMP: 60; ID: 6; ROOM: 5
2023-09-20 22:23:04; A; TEMP: 79; ID: 7; ROOM: 5
2023-09-20 22:23:11; F; TEMP: 98; ID: 5; ROOM: 5
2023-09-20 22:23:15; F; TEMP: 33; ID: 10; ROOM: 10
2023-09-20 22:23:22; A; TEMP: 30; ID: 7; ROOM: 3
2023-09-20 22:23:31; D; TEMP: 37; ID: 3; ROOM: 6
2023-09-20 22:23:35; B; TEMP: 30; ID: 10; ROOM: 5
2023-09-20 22:23:42; D; TEMP: 51; ID: 4; ROOM: 8
2023-09-20 22:23:51; A; TEMP: 90; ID: 8; ROOM: 8
2023-09-20 22:23:54; A; TEMP: 3; ID: 5; ROOM: 8
2023-09-20 22:24:03; G; TEMP: 95; ID: 2; ROOM: 5
2023-09-20 22:24:08; E; TEMP: 75; ID: 10; ROOM: 3
2023-09-20 22:24:17; J; TEMP: 28; ID: 9; ROOM: 4
2023-09-20 22:24:19; E; TEMP: 49; ID: 5; ROOM: 1
2023-09-20 22:24:26; I; TEMP: 3; ID: 8; ROOM: 2
2023-09-20 22:24:27; H; TEMP: 63; ID: 2; ROOM: 4
2023-09-20 22:24:35; I; TEMP: 100; ID: 3; ROOM: 2
2023-09-20 22:24:41; J; TEMP: 89; ID: 2; ROOM: 3
2023-09-20 22:24:48; B; TEMP: 4; ID: 2; ROOM: 8
2023-09-20 22:24:49; A; TEMP: 78; ID: 2; ROOM: 8
2023-09-20 22:24:54; B; TEMP: 60; ID: 7; ROOM: 10
2023-09-20 22:25:03; A; TEMP: 55; ID: 10; ROOM: 5
2023-09-20 22:25:06; D; TEMP: 59; ID: 9; ROOM: 8
2023-09-20 22:25:14; I; TEMP: 14; ID: 7; ROOM: 6
2023-09-20 22:25:22; I; TEMP: 94; ID: 6; ROOM: 10
2023-09-20 22:25:24; C; TEMP: 37; ID: 7; ROOM: 3
2023-09-20 22:25:28; J; TEMP: 61; ID: 4; ROOM: 1
2023-09-20 22:25:37; G; TEMP: 6; ID: 5; ROOM: 6
2023-09-20 22:25:44; D; TEMP: 16; ID: 7; ROOM: 7
2023-09-20 22:25:52; B; TEMP: 26; ID: 3; ROOM: 5
2023-09-20 22:25:52; HIT
2023-09-20 22:25:54; H; TEMP: 9; ID: 9; ROOM: 6
2023-09-20 22:25:59; D; TEMP: 8; ID: 7; ROOM: 8
2023-09-20 22:26:08; G; TEMP: 76; ID: 7; ROOM: 5
2023-09-20 22:26:10; J; TEMP: 7; ID: 5; ROOM: 1
2023-09-20 22:26:15; A; TEMP: 98; ID: 9; ROOM: 1
2023-09-20 22:26:20; B; TEMP: 38; ID: 5; ROOM: 3
2023-09-20 22:26:21; C; TEMP: 88; ID: 2; ROOM: 9
2023-09-20 22:26:27; H; TEMP: 11; ID: 4; ROOM: 8
2023-09-20 22:26:34; I; TEMP: 56; ID: 8; ROOM: 4
2023-09-20 22:26:37; E; TEMP: 46; ID: 2; ROOM: 7
2023-09-20 22:26:44; I; TEMP: 34; ID: 9; ROOM: 5
2023-09-20 22:26:52; I; TEMP: 2; ID: 4; ROOM: 4
2023-09-20 22:26:53; G; TEMP: 63; ID: 8; ROOM: 7
2023-09-20 22:26:54; A; TEMP: 11; ID: 4; ROOM: 5
2023-09-20 22:26:55; C; TEMP: 72; ID: 6; ROOM: 1
2023-09-20 22:26:58; B; TEMP: 17; ID: 7; ROOM: 5
2023-09-20 22:26:58; HIT
2023-09-20 22:27:04; E; TEMP: 46; ID: 4; ROOM: 1
2023-09-20 22:27:07; C; TEMP: 52; ID: 3; ROOM: 7
2023-09-20 22:27:14; A; TEMP: 8; ID: 3; ROOM: 4
2023-09-20 22:27:19; B; TEMP: 82; ID: 8; ROOM: 8
2023-09-20 22:27:28; E; TEMP: 54; ID: 3; ROOM: 1
2023-09-20 22:27:31; H; TEMP: 84; ID: 9; ROOM: 8
2023-09-20 22:27:39; A; TEMP: 97; ID: 9; ROOM: 8
2023-09-20 22:27:44; B; TEMP: 45; ID: 10; ROOM: 5
2023-09-20 22:27:49; A; TEMP: 11; ID: 8; ROOM: 4
2023-09-20 22:27:50; H; TEMP: 54; ID: 5; ROOM: 6
2023-09-20 22:27:52; F; TEMP: 43; ID: 3; ROOM: 10
2023-09-20 22:27:58; D; TEMP: 12; ID: 4; ROOM: 7
2023-09-20 22:28:00; E; TEMP: 31; ID: 2; ROOM: 4
2023-09-20 22:28:05; B; TEMP: 85; ID: 5; ROOM: 4
2023-09-20 22:28:05; HIT
2023-09-20 22:28:14; F; TEMP: 68; ID: 1; ROOM: 1
2023-09-20 22:28:21; E; TEMP: 24; ID: 1; ROOM: 8
2023-09-20 22:28:28; B; TEMP: 34; ID: 8; ROOM: 8
2023-09-20 22:28:34; A; TEMP: 36; ID: 10; ROOM: 4
2023-09-20 22:28:42; A; TEMP: 47; ID: 4; ROOM: 2
2023-09-20 22:28:46; J; TEMP: 80; ID: 9; ROOM: 5
2023-09-20 22:28:52; H; TEMP: 46; ID: 10; ROOM: 8
2023-09-20 22:28:53; E; TEMP: 13; ID: 4; ROOM: 8
2023-09-20 22:28:57; A; TEMP: 90; ID: 9; ROOM: 2
2023-09-20 22:29:02; E; TEMP: 93; ID: 9; ROOM: 2
2023-09-20 22:29:07; I; TEMP: 35; ID: 7; ROOM: 6
2023-09-20 22:29:16; A; TEMP: 77; ID: 5; ROOM: 2
2023-09-20 22:29:20; B; TEMP: 63; ID: 7; ROOM: 2
2023-09-20 22:29:20; HIT
2023-09-20 22:29:28; J; TEMP: 6; ID: 2; ROOM: 10
2023-09-20 22:29:33; H; TEMP: 6; ID: 9; ROOM: 10
2023-09-20 22:29:40; E; TEMP: 72; ID: 7; ROOM: 10
2023-09-20 22:29:49; B; TEMP: 61; ID: 3; ROOM: 2
2023-09-20 22:29:50; I; TEMP: 37; ID: 4; ROOM: 8
2023-09-20 22:29:52; J; TEMP: 41; ID: 9; ROOM: 9
2023-09-20 22:29:59; H; TEMP: 53; ID: 5; ROOM: 2
2023-09-20 22:30:03; J; TEMP: 76; ID: 2; ROOM: 5
2023-09-20 22:30:09; D; TEMP: 39; ID: 10; ROOM: 7
2023-09-20 22:30:12; C; TEMP: 47; ID: 10; ROOM: 5
2023-09-20 22:30:19; A; TEMP: 37; ID: 2; ROOM: 2
2023-09-20 22:30:21; C; TEMP: 99; ID: 4; ROOM: 8
2023-09-20 22:30:29; B; TEMP: 7; ID: 7; ROOM: 2
2023-09-20 22:30:37; F; TEMP: 63; ID: 2; ROOM: 2
2023-09-20 22:30:44; G; TEMP: 40; ID: 2; ROOM: 4
2023-09-20 22:30:48; B; TEMP: 11; ID: 1; ROOM: 3
2023-09-20 22:30:57; G; TEMP: 21; ID: 4; ROOM: 4
2023-09-20 22:31:03; B; TEMP: 35; ID: 5; ROOM: 6
2023-09-20 22:31:04; H; TEMP: 84; ID: 4; ROOM: 4
2023-09-20 22:31:08; G; TEMP: 11; ID: 2; ROOM: 1
2023-09-20 22:31:16; F; TEMP: 23; ID: 4; ROOM: 1
2023-09-20 22:31:18; B; TEMP: 10; ID: 5; ROOM: 7
2023-09-20 22:31:27; E; TEMP: 62; ID: 9; ROOM: 3
2023-09-20 22:31:36; A; TEMP: 48; ID: 8; ROOM: 5
2023-09-20 22:31:41; B; TEMP: 51; ID: 2; ROOM: 5
2023-09-20 22:31:41; HIT
2023-09-20 22:31:44; C; TEMP: 74; ID: 10; ROOM: 8
2023-09-20 22:31:51; F; TEMP: 92; ID: 10; ROOM: 8
2023-09-20 22:31:57; E; TEMP: 95; ID: 5; ROOM: 9
2023-09-20 22:31:59; B; TEMP: 45; ID: 7; ROOM: 3
2023-09-20 22:32:05; G; TEMP: 15; ID: 1; ROOM: 6
2023-09-20 22:32:08; E; TEMP: 98; ID: 10; ROOM: 4
2023-09-20 22:32:14; C; TEMP: 89; ID: 1; ROOM: 8
2023-09-20 22:32:18; B; TEMP: 14; ID: 5; ROOM: 7
2023-09-20 22:32:22; A; TEMP: 16; ID: 6; ROOM: 8
2023-09-20 22:32:24; G; TEMP: 77; ID: 8; ROOM: 10
2023-09-20 22:32:29; G; TEMP: 93; ID: 8; ROOM: 5
2023-09-20 22:32:36; E; TEMP: 73; ID: 9; ROOM: 9
2023-09-20 22:32:39; D; TEMP: 94; ID: 6; ROOM: 5
2023-09-20 22:32:43; I; TEMP: 42; ID: 7; ROOM: 1
2023-09-20 22:32:46; D; TEMP: 42; ID: 3; ROOM: 6
2023-09-20 22:32:48; F; TEMP: 68; ID: 4; ROOM: 9
2023-09-20 22:32:50; B; TEMP: 32; ID: 8; ROOM: 8
2023-09-20 22:32:56; J; TEMP: 33; ID: 9; ROOM: 1
2023-09-20 22:33:04; B; TEMP: 60; ID: 9; ROOM: 4
2023-09-20 22:33:13; E; TEMP: 9; ID: 2; ROOM: 1
2023-09-20 22:33:15; D; TEMP: 36; ID: 6; ROOM: 4
2023-09-20 22:33:24; D; TEMP: 58; ID: 7; ROOM: 9
2023-09-20 22:33:30; G; TEMP: 44; ID: 9; ROOM: 5
2023-09-20 22:33:34; B; TEMP: 6; ID: 9; ROOM: 4
2023-09-20 22:33:36; I; TEMP: 99; ID: 9; ROOM: 5
2023-09-20 22:33:45; A; TEMP: 27; ID: 3; ROOM: 2
2023-09-20 22:33:50; I; TEMP: 60; ID: 6; ROOM: 1
2023-09-20 22:33:52; C; TEMP: 82; ID: 7; ROOM: 5
2023-09-20 22:33:59; B; TEMP: 27; ID: 9; ROOM: 2
2023-09-20 22:33:59; HIT
2023-09-20 22:34:01; F; TEMP: 6; ID: 9; ROOM: 4
2023-09-20 22:34:07; B; TEMP: 78; ID: 9; ROOM: 5
2023-09-20 22:34:13; J; TEMP: 38; ID: 9; ROOM: 8
